artist,asin,media,review_count,star_rating,title,year,
Bad Omens,B09WJF26N1,"Vinyl,MP3 Music",444,4.8,THE DEATH OF PEACE OF MIND,2022,
Ween,B009YAV0ME,"MP3 Music,Audio CD",427,4.8,The Mollusk,1997,
Metal Church,B006OGOIGQ,"MP3 Music,Audio CD",424,4.8,Metal Church,1984,
Testament,B00111EPH6,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",424,4.8,The New Order,1988,
Darkthrone,B092469QCM,"Audio CD,MP3 Music,Vinyl",416,4.8,Old Star,2021,
Hypocrisy,B09PVN1WPZ,"Vinyl,MP3 Music,Audio CD",415,4.8,Worship Purple White & Black Splatter,2022,
Dimmu Borgir,B006PV2KHE,"MP3 Music,Audio CD",412,4.8,Enthrone Darkness Triumphant (Original Edition),1997,
Rage Against The Machine,B0000DGDMI,"Audio CD,Vinyl",408,4.8,Live at the Grand Olympic Auditorium,2003,
Beartooth,B00MXILVHI,"Vinyl,MP3 Music,Audio CD",410,4.8,Disgusting,2014,
Cold,B00008XS44,"Audio CD,MP3 Music,Vinyl",401,4.8,Year of the Spider,2003,
Alice In Chains,B00000JH07,"Audio CD,MP3 Music,Audio, Cassette",402,4.8,Nothing Safe,1999,
Killer Be Killed,B08PJDVJ8K,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",401,4.8,Killer Be Killed,2021,
In This Moment,B00CJ87RJ8,Audio CD,397,4.8,Blood,2013,
Corrosion Of Conformity,B0012GMYOQ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",396,4.8,Wiseblood,2008,
Slipknot,B09YMP65S4,Vinyl,395,4.8,Vol. 3 The Subliminal Verses Violet,2022,
Deftones,B0009S3HI0,"Audio CD,MP3 Music,Vinyl",391,4.8,B-Sides & Rarities,2005,
In Flames,B0001HOYEU,"Audio CD,Audio CD",385,4.8,Soundtrack to Your Escape,2004,
Sepultura,B000000H3X,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",384,4.8,Schizophrenia,1997,
Halford,B099BZWYHY,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",375,4.8,Resurrection,2022,
Evanescence,B0851MB711,"Vinyl,MP3 Music,Audio CD",375,4.8,Synthesis Live Limited Translucent Red,2020,
Whitechapel,B09F1CV4XM,"Audio CD,MP3 Music,Vinyl",372,4.8,Kin,2021,
Cradle Of Filth,B00Y9Y07BA,"Audio CD,MP3 Music,Vinyl",372,4.8,Hammer Of Phils,2015,
Coheed and Cambria,B000AQ68VE,"Audio CD,MP3 Music,Vinyl",371,4.8,Second Stage Turbine Blade,2005,
Deftones,B004X2VV4K,Vinyl,372,4.8,Covers,,
Emigrate,B000SSQ65W,"Audio CD,MP3 Music",369,4.8,Emigrate,2007,
Type O Negative,B00009PJPT,"Audio CD,MP3 Music",367,4.8,Life Is Killing EX,2003,
Thrice,B0000A5A21,"Audio CD,MP3 Music,Vinyl",366,4.8,The Artist in the Ambulance,2003,
Fear Factory,B000000H64,"Audio CD,MP3 Music,Audio, Cassette",366,4.8,Demanufacture,1995,
Refused,B00024GVPW,"Audio CD,MP3 Music,Vinyl",364,4.8,Shape of Punk to Come,,
Rammstein,B000IY042C,Audio CD,362,4.8,Volkerball,2007,
Rammstein,B000JLPMEE,DVD,360,4.8,Volkerball (Special Edition),,
Rammstein,B000IY041S,DVD,360,4.8,Rammstein: Volkerball,,
Rammstein,B000IY042M,DVD,360,4.8,Volkerball,,
Rammstein,B000KRN2I0,"DVD,DVD",360,4.8,Rammstein: Volkerball,,
Type O Negative,B000000H7Q,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",357,4.8,Slow Deep & Hard,1991,
Snot,B000000OW6,"Audio CD,MP3 Music,Vinyl",356,4.8,Get Some,1997,
Slayer,B09F1G43B1,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",354,4.8,Hell Awaits,2021,
Mushroomhead,B0000DD55O,"Audio CD,MP3 Music",354,4.8,XIII,2003,
Cradle Of Filth,B006QFOOWI,"MP3 Music,Audio CD",346,4.8,Dusk And Her Embrace (Original Edition),1996,
Powerman 5000,B00000JMXV,"Audio CD,MP3 Music,Vinyl",337,4.8,Tonight the Stars Revolt,1999,
Rage Against The Machine,B009FHRRAA,"Audio CD,MP3 Music",337,4.8,Rage Against The Machine - XX 20th Anniversary,2012,
Jimmy Eat World,B00A71CLWW,"MP3 Music,Audio CD",331,4.8,Futures,2004,
Death,B09FTK4HTP,"Audio, Cassette,Audio CD,Vinyl",332,4.8,Human,2021,
Static-X,B00005J79E,"Audio CD,MP3 Music,Vinyl",327,4.8,Machine,2001,
Baroness,B000TXG3YA,"Audio CD,MP3 Music,Vinyl",330,4.8,Red Album,2007,
Burning Witches,B08GDK9L2N,"Audio CD,MP3 Music,Vinyl",325,4.8,Hexenhammer,2020,
Sevendust,B000000GS5,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",325,4.8,Sevendust,1997,
Majestica,B08LGNFPFV,"Audio CD,MP3 Music",316,4.8,A Christmas Carol,2020,
Deftones,B00009MDDS,"Vinyl,Audio CD",313,4.8,Deftones,2003,
Faster Pussycat,B001AEF1AY,"Audio CD,MP3 Music,Audio CD,Vinyl,Audio, Cassette",310,4.8,Wake Me When It's Over (JAPAN),1989,
Between the Buried and Me,B000UPQFYU,"Audio CD,MP3 Music,Vinyl",304,4.8,Colors,2007,
CKY,B00006JKA5,"Audio CD,MP3 Music",301,4.8,Infiltrate-Destroy-Rebuild,2002,
Nightwish,B07M5XFWSK,"Vinyl,Audio CD",299,4.8,Once,2019,
Orden Ogan,B0849YXCTY,"Audio CD,MP3 Music,Vinyl",296,4.8,Final Days,2021,
Cannibal Corpse,B09CKHXJGL,"Vinyl,MP3 Music,Audio CD",293,4.8,Eaten Back To Life,2021,
Jerry Cantrell,B00007E8O5,"Audio CD,MP3 Music,Vinyl",289,4.8,Degradation Trip Volumes 1 & 2,2002,
Narnia,B07R76K4PY,"Vinyl,MP3 Music,Audio CD",57,4.9,From Darkness To Light,2019,
Bruce Dickinson,B008HV2ENK,"Audio CD,MP3 Music,Audio CD,Vinyl",288,4.8,The Chemical Wedding,1998,
Neutral Milk Hotel,B007LVSXUK,"MP3 Music,Audio CD",287,4.8,On Avery Island,1996,
Sevendust,B00005R5ZG,"Audio CD,MP3 Music,Audio, Cassette",287,4.8,Animosity,2001,
Slayer,B09F1FWT6G,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",274,4.8,Show No Mercy,2021,
Possessed,B07PRZJ3TB,"Vinyl,Audio CD",274,4.8,Revelations Of Oblivion Revelations Of Oblivion,2019,
Chevelle,B0076D2YWQ,Audio CD,271,4.8,This Type of Thinking (Could Do Us In),,
Windir,B08Z342X1P,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",56,4.9,Likferd Ltd Ed,2021,
Onslaught,B088JHMP55,"Audio CD,MP3 Music,Vinyl",266,4.8,Generation Antichrist,2020,
Meshuggah,B0008GGOBA,"Audio CD,Vinyl",264,4.8,Catch Thirty Three Slipcase,2012,
Type O Negative,B08ZR5QKZG,"Audio CD,Vinyl",264,4.8,Bloody Kisses – The (UNRELEASED) Demos,,
Primus,B0000645KX,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",262,4.8,Suck On This Remastered,2002,
Glassjaw,B00006JLJV,"Audio CD,MP3 Music,Vinyl",262,4.8,Worship & Tribute,2006,
Jinjer,B08JRGP5SN,"Vinyl,Audio CD,Vinyl",262,4.8,Alive in Melbourne 2020,2020,
Slayer,B09F16Q89T,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",259,4.8,Live Undead,2021,
Behemoth,B0915N27VF,"Vinyl,MP3 Music,Audio CD",256,4.8,Evangelion,2021,
In Flames,B00004TS8G,"Audio CD,MP3 Music,Vinyl",255,4.8,Clayman,2000,
Bleed from Within,B08QBF1SXB,"Audio CD,MP3 Music,Vinyl",252,4.8,Fracture,2021,
Kreator,B09LRB1NDM,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",252,4.8,Violent Revolution,2022,
Hammerfall,B006QHS59E,"MP3 Music,Audio CD",253,4.8,Legacy Of Kings (Picture Disc),1998,
Church of Misery,B001TN0VHE,"Audio CD,MP3 Music",55,4.9,Houses Of The Unholy,2019,
Leatherface,B00A45V8WA,"MP3 Music,Audio CD",55,4.9,Mush,1991,
Between the Buried and Me,B002OLN33O,"Audio CD,MP3 Music,Vinyl",246,4.8,The Great Misdirect,2009,
Immortal,B00IT926C4,"MP3 Music,Audio CD",247,4.8,Sons Of Northern Darkness (Picture Disc),2002,
Helloween,B09RQ4B5ZD,"Vinyl,MP3 Music,Audio CD",241,4.8,The Dark Ride,2022,
Atreyu,B000TX6EUS,"Audio CD,MP3 Music",233,4.8,Lead Sails Paper Anchor,2008,
Sevendust,B0000CG8F8,"Audio CD,MP3 Music",229,4.8,Seasons,2003,
Rammstein,B000JKA0B0,Audio CD,229,4.8,Volkerball,2007,
Rivers of Nihil,B09BCPDN8C,"Audio CD,MP3 Music,Vinyl",230,4.8,The Work,2021,
Deftones,B00004TL23,Audio CD,54,4.9,White Pony Red,2000,
Nailbomb,B000000H6P,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",226,4.8,Point Blank,1994,
Sevendust,B00000JT3N,"Audio CD,MP3 Music",223,4.8,Home,1999,
Mgla,B07XQRHW6Y,"Audio CD,MP3 Music,Vinyl",219,4.8,Age Of Excuse,2019,
Mastodon,B00005R5L4,"Audio CD,MP3 Music,Vinyl",218,4.8,Call Of The Mastodon,2006,
Currents,B087LB33KT,"Audio CD,MP3 Music,Vinyl",215,4.8,The Way It Ends,2020,
August Burns Red,B00GYJD0BC,"Vinyl,MP3 Music,Audio CD",211,4.8,Rescue & Restore - Deluxe,2013,
Trivium,B0002YT7NA,"Audio CD,MP3 Music,Vinyl",206,4.8,Ember to Inferno,,
High On Fire,B000TXG3XQ,"Audio CD,MP3 Music,Vinyl",202,4.8,Death Is The Communion,2007,
Ween,B009Y9YW4S,"MP3 Music,Audio CD",201,4.8,12 Golden Country Greats,1996,
The Dillinger Escape Plan,B00008J2QL,"Vinyl,MP3 Music,Audio CD",200,4.8,Irony Is a Dead Scene,2003,
Novelists Fr,B081KQZFR5,"Audio CD,MP3 Music,Vinyl",52,4.9,C'est La Vie,2020,
Chiodos,B0009X75KG,"Audio CD,MP3 Music,Vinyl",197,4.8,All's Well That Ends Well,2005,
Various,B00000297P,"Audio, Cassette,Audio CD,Vinyl",195,4.8,Judgment Night,1993,
Fit for an Autopsy,B09H3CNXZG,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",194,4.8,Oh What The Future Holds,2022,
L7,B0000035EM,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",193,4.8,Smell the Magic,1991,
Killswitch Engage,B00005Y7LP,"Audio CD,MP3 Music,Vinyl",193,4.8,Killswitch Engage,2000,
Corrosion Of Conformity,B00004XR6C,"Audio CD,MP3 Music,Vinyl,Audio DVD,Audio, Cassette",190,4.8,America's Volume Dealer,2000,
American Headcharge,B00005NHJK,"Audio CD,MP3 Music,Vinyl",190,4.8,The War Of Art,2001,
Tallah,B0874N6FH1,"Audio CD,MP3 Music,Vinyl",189,4.8,Matriphagy,2020,
The Black Dahlia Murder,B0009JK0XY,"Audio CD,MP3 Music,Vinyl",189,4.8,Miasma,2005,
Ace Of Base,B00B0JR8AU,"Vinyl,MP3 Music,Audio CD",188,4.8,Happy Nation,1992,
Linkin Park,B000YKNICS,Audio CD,186,4.8,Minutes to Midnight: European Tour Edition,2008,
Angelus Apatrida,B08GFZKXHH,"Audio CD,MP3 Music,Vinyl",51,4.9,Clockwork,2021,
Equilibrium,B001G55TW2,Audio CD,51,4.9,Turis Fratyr + Demo 2003,2008,
YOB,B00LZGTKVI,"Audio CD,MP3 Music,Vinyl",184,4.8,Clearing the Path to Ascend,2014,
Primus,B0000CEB6B,"DVD,MP3 Music,Audio CD,Vinyl",185,4.8,Primus: Animals Should Not Try to Act Like People (DVD & CD),,
King Diamond,B0050Z1J9Q,"MP3 Music,Audio CD",185,4.8,Fatal Portrait (Original Edition Vinyl),1986,
Ministry,B000002MW9,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",183,4.8,Filth Pig,1996,
Electric Wizard,B00000IOD7,"Audio CD,MP3 Music,Vinyl",184,4.8,Come My Fanatics...,1999,
Clutch,B0000062HS,"Audio CD,MP3 Music,Vinyl",182,4.8,The Elephant Riders,1998,
Katatonia,B0006NCWH0,"Audio CD,MP3 Music,Vinyl",183,4.8,Viva Emptiness,2005,
Fu Manchu,B00004RI82,"Audio CD,MP3 Music,Vinyl",182,4.8,Godzilla's Eatin Dust,1999,
Armored Saint,B09DMRFD2Q,"Audio CD,MP3 Music,Vinyl",177,4.8,Symbol of Salvation: Live,2021,
Beavis And Butt-Head (Related Recordings),B000000P14,"Audio CD,MP3 Music,Audio, Cassette",176,4.8,The Beavis And Butt-Head Experience,1996,
Saosin,B000HT36QE,"Audio CD,MP3 Music",175,4.8,Saosin,2006,
Primus,B000009CRW,"Audio CD,MP3 Music,Vinyl",173,4.8,Rhinoplasty,1998,
Monolord,B09FS2YN3J,"Audio CD,MP3 Music,Vinyl",172,4.8,Your Time To Shine,2021,
Vltimas,B07MCDXW1T,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",172,4.8,Something Wicked Marches In,2019,
Kreator,B082PR8W4B,"Audio CD,Vinyl",172,4.8,London Apocalypticon - Live at the Roundhouse,2020,
Guano Apes,B00069W5N0,"Audio CD,MP3 Music,Vinyl",170,4.8,Planet of Apes - Best Of Guano Apes,2004,
Voivod,B00000DWD1,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",169,4.8,Angel Rat,1991,
Every Time I Die,B002JODUJS,"Vinyl,MP3 Music,Audio CD",169,4.8,New Junk Aesthetic,2009,
Emma Ruth Rundle & Thou,B08FWMNS1G,"Audio CD,MP3 Music,Vinyl",166,4.8,May Our Chambers Be Full,2020,
High On Fire,B00077CYLE,"Vinyl,MP3 Music,Audio CD",164,4.8,Blessed Black Wings,2013,
Type O Negative,B00004WMXN,"Audio CD,MP3 Music,Vinyl",163,4.8,Least Worst of,2000,
Borknagar,B09GKWJ2Z5,"Audio CD,MP3 Music",49,4.9,Borknagar 25th Anniversary 2021,2021,
Jesus Lizard,B002KL3G5I,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",160,4.8,Goat Remastered Bonus Tracks,2009,
Modest Mouse,B007JP2HAK,"MP3 Music,Audio CD",159,4.8,Everywhere And His Nasty Parlour Tricks,2001,
Primus,B000001Y8E,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",157,4.8,Miscellaneous Debris,1992,
Korpiklaani,B08P1H49Z2,"Audio CD,MP3 Music,Vinyl",157,4.8,Jylha,2021,
Kreator,B000H9HXBS,"Audio CD,MP3 Music,Audio CD,Vinyl",154,4.8,Terrible Certainty,2006,
Rollins Band,B0000040OX,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",151,4.8,End of Silence,1995,
Five Finger Death Punch,B005MWF786,"Audio CD,Vinyl",151,4.8,American Capitalist,2011,
Failure,B000002N89,"Audio CD,MP3 Music",148,4.8,Fantastic Planet,1996,
Incubus,B00013PHEA,Audio CD,148,4.8,A Crow Left Of The Murder,2012,
Audioslave,B00015U0A4,Audio CD,146,4.8,Audioslave,2006,
Chimaira,B000093I3F,"Audio CD,MP3 Music",140,4.8,The Impossibility Of Reason Ex,2003,
Cancer,B09FTVK9MX,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",139,4.8,Death Shall Rise,2021,
Pentagram,B006RDEAMS,"Audio CD,Vinyl",140,4.8,First Daze Here (The Vintage Collection),2011,
Fu Manchu,B00004D3C1,"Audio CD,MP3 Music,Vinyl",138,4.8,King Of The Road,2000,
Meshuggah,B000000H2N,"Audio CD,Vinyl",137,4.8,Destroy Erase Improve,1995,
In This Moment,B00H8KCNDM,"Audio CD,MP3 Music,Audio CD,Vinyl",138,4.8,Blood,2014,
Fleshgod Apocalypse,B08NF1NGFP,"Audio, Cassette,MP3 Music,Audio CD,Vinyl",138,4.8,Veleno Green,2021,
Mors Principium Est,B08DSYQ496,"Audio CD,MP3 Music,Vinyl",136,4.8,Seven,2020,
Alpha Wolf,B08D4F8NVZ,"Audio CD,MP3 Music,Vinyl",135,4.8,a quiet place to die,2020,
Rage Against The Machine,B000006ZMC,"Audio CD,MP3 Music,Vinyl",134,4.8,Live & Rare,1999,
Metallica,B00BP1919Y,Paperback,134,4.8,Metallica,2008,
Voivod,B006PJGQL2,"MP3 Music,Audio CD",134,4.8,Rrröööaaarrr,1986,
Clutch,B001W63E04,"Audio CD,MP3 Music",133,4.8,Slow Hole to China: Rare and Re-Released,2009,
Demon Hunter,B000BF0DB0,"Audio CD,MP3 Music",132,4.8,The Triptych,2005,
Incubus,B000NDJGVI,Blu-ray,133,4.8,Alive at Red Rocks,,
Killing Joke,B0000AGWK8,"Audio CD,MP3 Music,Vinyl",132,4.8,Killing Joke,2003,
Scour,B08M8FNB6T,"Audio CD,MP3 Music,Vinyl",132,4.8,Black Ep,2020,
Vildhjarta,B09DF1GYFG,"Audio CD,MP3 Music,Vinyl",132,4.8,måsstaden under vatten,2021,
Prong,B0018LME3Q,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",129,4.8,ProdName,,
Sevendust,B00005O0SF,DVD,45,4.9,Sevendust Retrospect DVD,,
Infectious Grooves,B0000027KR,"Audio CD,Audio, Cassette",124,4.8,Plague That Makes Your Booty Move,1991,
Sacred Reich,B08QRWQCCJ,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",125,4.8,Ignorance - Red White Marble Edition,,
BABYMETAL,B09DMRGXJS,"Audio CD,Vinyl",123,4.8,10 BABYMETAL BUDOKAN,2021,
Melvins,B00EV1ARG6,"Audio CD,MP3 Music,Vinyl",123,4.8,Maggot,2015,
Tea Party,B000003JE3,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",123,4.8,"The Tea Party, Splendor Solis",1994,
The Acacia Strain,B001B1QU38,"Audio CD,MP3 Music,Vinyl",122,4.8,Continent,2008,
Blind Guardian,B08KH97L4G,"Vinyl,Audio CD",122,4.8,Imaginations From The Other Side PIC in,2020,
Poets of the Fall,B000OCXNTE,"Audio CD,MP3 Music,Vinyl",122,4.8,Carnival of Rust,2006,
Unified Highway,B01AJFWQ2U,"Vinyl,MP3 Music,Audio CD",44,4.9,Unified Highway,2016,
Pallbearer,B00LC4HOMK,"Audio CD,MP3 Music,Vinyl",120,4.8,Foundations of Burden,2014,
Fu Manchu,B000004ATQ,"Audio CD,Vinyl",120,4.8,The Action Is Go,1997,
Fu Manchu,B000026WDV,"Audio CD,Audio CD,Vinyl",120,4.8,Action Is Go,,
Jesus Lizard,B002KL3G3K,"Audio CD,MP3 Music,Vinyl",117,4.8,Liar Remastered Bonus Tracks,2009,
Killswitch Engage,B000T17ZSA,"Audio CD,Vinyl",116,4.8,As Daylight Dies,2008,
Eisbrecher,B001Q8FS1G,"Audio CD,MP3 Music",113,4.8,Sunde,2009,
Slayer,B00D0H0VT0,"Audio CD,Audio CD,Vinyl,Audio, Cassette",43,4.9,Decade Of Aggression Live (Commemorative Edition),1992,
Prick,B000001Y6C,"Audio CD,MP3 Music,Vinyl",112,4.8,Prick,1995,
MDFMK,B00004S51M,"Audio CD,MP3 Music,Audio, Cassette",110,4.8,Mdfmk,2000,
Nanowar of Steel,B08KWXHVTJ,"Vinyl,Audio CD",108,4.8,Stairway to Valhalla,2020,
Rhino Bucket,B000008JZG,"Audio CD,MP3 Music,Audio, Cassette",106,4.8,Get Used to It,1992,
Obscura,B001O12THG,"Audio CD,MP3 Music,Vinyl",105,4.8,Cosmogenesis,2009,
Dying Fetus,B002A9MN18,"Audio CD,MP3 Music,Vinyl",105,4.8,Descend Into Depravity,2009,
Communic,B08JDYXK2F,"Audio CD,MP3 Music,Vinyl",105,4.8,Hiding From The World,2020,
P.O.D.,B00006F2N6,"Audio CD,MP3 Music,Vinyl",105,4.8,Satellite,2002,
Tank,B08T8BBBVW,"Vinyl,MP3 Music,Audio CD",104,4.8,Filth Hounds Of Hades,2021,
"Merton,Alice",B07YMMWQ6N,"Audio CD,MP3 Music",104,4.8,MINT +4,2019,
Wicker Man,B000000OEQ,"Audio CD,Vinyl",102,4.8,Wicker Man,1995,
Cancer,B09F16LHL9,"Vinyl,MP3 Music,Audio CD",101,4.8,To The Gory End,2021,
Hurt,B000UZ4E7A,"Audio CD,MP3 Music",102,4.8,Vol. II,2007,
Oranssi Pazuzu,B0892DFY5R,"Vinyl,Audio CD",101,4.8,Mestarin Kynsi Swamp Green/Mustard Splatter,2020,
Cult of Luna,B001AI1Q86,"Audio CD,MP3 Music,Vinyl",102,4.8,Eternal Kingdom,2008,
Therapy?,B08N1DMT4K,"Vinyl,Audio CD",100,4.8,Troublegum,2021,
Strapping Young Lad,B000G7EOWM,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",100,4.8,New Black,2006,
Sevendust,B0001XAMO0,"Audio CD,MP3 Music",99,4.8,Southside Double-Wide Acoustic Live,2004,
Elder,B005N61KSC,"Audio CD,MP3 Music,Vinyl",99,4.8,Dead Roots Stirring,2011,
Satyricon,B006TK64SM,"MP3 Music,Audio CD",98,4.8,"Now, Diabolical",2008,
Silent Planet,B09G6HV1GS,"Audio CD,MP3 Music,Vinyl",97,4.8,Iridescent,2021,
Killswitch Engage,B0007OP2Y8,"Audio CD,MP3 Music,Vinyl",97,4.8,End of Heartache,2008,
After The Burial,B00ID8HCCA,"Vinyl,MP3 Music,Audio CD",96,4.8,Wolves Within,2014,
Prong,B0000027KY,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",94,4.8,Prove You Wrong,1991,
Girls Dead Monster,B0039QLDT4,Audio CD,94,4.8,Crow Song,2018,
E.L.O.,B007TS02XQ,"Audio CD,Vinyl",94,4.8,1977 Vintage Electric Light Orchestra Out Of The Blue Cassette Tape Jet Records CA823-L2 C223719,,
Hallyday Johnny,B015YAJX6W,"Vinyl,MP3 Music,Audio CD",94,4.8,Ca Ne Finira Jamais,2015,
Windir,B08Z2JWPSC,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",93,4.8,1184 Ltd Ed,2021,
Slipknot,B000091MEO,Vinyl,92,4.8,We Are Not Your Kind (Light Blue Vinyl),2022,
Malevolence,B09T76VRQ7,"Audio CD,MP3 Music,Vinyl",92,4.8,Malicious Intent,2022,
Dio,B08J5954JW,Vinyl,91,4.8,Dream Evil,2021,
Melvins,B000001BD7,Audio CD,91,4.8,Ozma / Gluey Porch Treatments,1992,
Hittman,B08FKPGVD5,"Audio CD,MP3 Music,Vinyl",91,4.8,Destroy All Humans,2020,
エレイン,B08FP9Z5DX,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",90,4.8,Dancing In Hell Black & White Cover Signed/O-Card,2020,
Sentenced,B00004R7LK,"Audio CD,MP3 Music,Vinyl",39,4.9,Crimson,2000,
Sodom,B006RKT2SS,"Vinyl,MP3 Music,Audio CD",39,4.9,Mortal Way Of Live,1988,
Imminence,B09GTHYRJQ,"Audio CD,MP3 Music,Vinyl",89,4.8,Heaven in Hiding,2021,
Neurosis,B00005M1D2,"Audio CD,MP3 Music,Vinyl",87,4.8,A Sun That Never Sets,2005,
Hammerfall,B08LJSJLTL,"Vinyl,MP3 Music,Audio CD",86,4.8,Masterpieces,2021,
Bleeding Through,B08K49N62Y,"Vinyl,MP3 Music,Audio CD",86,4.8,Love Will Kill All Clear W/ Black Splatter,2020,
Galaxie 500,B007DQ45O6,"Audio CD,MP3 Music,Audio CD,Vinyl,Audio, Cassette",86,4.8,Today,1991,
Through the Eyes of the Dead,B09DM8YW2H,"Vinyl,MP3 Music,Audio CD",38,4.9,Bloodlust,2021,
Oh Sleeper,B002HMHXKE,"Audio CD,MP3 Music",38,4.9,Son Of The Morning,2009,
My Dying Bride,B000E5KU5G,"Audio CD,MP3 Music,Vinyl",84,4.8,"Songs Of Darkness, Words Of Light",2017,
Redemption,B0892DYP7S,"Audio CD,MP3 Music",84,4.8,Alive In Color DBluRay,2020,
Bullet for My Valentine,B000Q66HBE,Audio CD,84,4.8,The Poison,2007,
Loathe,B08NWWKCNB,"Vinyl,MP3 Music,Audio CD",83,4.8,The Cold Sun Red/Black,2021,
Primal Fear,B08D52HPY9,"Vinyl,MP3 Music,Audio CD",82,4.8,New Religion Orange/Red Marble,2020,
Nevermore,B000FGG6YS,"Audio CD,MP3 Music,Vinyl",82,4.8,The Politics Of Ecstasy,2012,
Dark Funeral,B00005QXFV,"Audio CD,MP3 Music,Vinyl",81,4.8,Diabolis Interium,2001,
Samael,B000005HLC,"Audio CD,MP3 Music,Vinyl",37,4.9,Blood Ritual/Worship Him,2012,
The Chariot,B0020SPL7W,"Audio CD,MP3 Music",24,5,Wars & Rumors of Wars,2009,
Sumac,B00QMD2RCI,"Audio CD,MP3 Music,Vinyl",24,5,Deal,2015,
Heaven Shall Burn,B000GRTQHU,"Audio CD,MP3 Music,Vinyl",81,4.8,Deaf To Our Prayers,2012,
Nine Inch Nails,B000000GQ4,"Audio CD,MP3 Music,Vinyl",79,4.8,Sin / Get Down Make Love,1991,
Volbeat,B08L4FL36B,Audio CD,79,4.8,"Rewind,Replay,Rebound:Live in Deutschland/Best of",2020,
L7,B00000JK1V,"Audio CD,MP3 Music,Vinyl",79,4.8,Slap Happy,1999,
WARFECT,B08H6RY7H2,"Vinyl,Audio CD",79,4.8,Spectre Of Devastation,2020,
Reveille,B00000JC69,"Audio CD,MP3 Music",78,4.8,Laced,1999,
Earthless,B09JWWVM5Q,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",78,4.8,Rhythms From A Cosmic Sky,2022,
Mago de Oz,B000ZKYM0Y,"Audio CD,MP3 Music,Vinyl",78,4.8,Ciudad de los Arboles,2007,
Enterprise Earth,B09JKVV2H3,"Audio CD,MP3 Music,Vinyl",77,4.8,The Chosen,2022,
First Fragment,B097SK49N2,"Audio CD,MP3 Music",77,4.8,Gloire Éternelle,2021,
Dynazty,B09MYVVNKX,"Audio CD,Vinyl",76,4.8,Final Advent,2022,
Dwarves,B000001ITU,"Audio CD,Vinyl",76,4.8,Are Young & Good Looking,1997,
First Fragment,B097SPGNJ9,Vinyl,36,4.9,Gloire Éternelle,2022,
Orange 9mm,B000002HHD,"Audio CD,MP3 Music,Vinyl",36,4.9,Driver Not Included,1995,
Dry Kill Logic,B0003JAGVG,"Audio CD,MP3 Music",74,4.8,The Dead and Dreaming,2004,
Orange Goblin,B00000JBDE,"Audio CD,MP3 Music",74,4.8,Frequencies From Planet Ten,1999,
Dio,B08JB9QZZN,"Vinyl,Audio CD,Audio, Cassette",73,4.8,Strange Highways,2021,
Fu Manchu,B000004AXQ,"Audio CD,Vinyl",72,4.8,In Search Of.,1996,
Refused,B00020HAZ6,"Audio CD,MP3 Music,Vinyl",72,4.8,Songs to Fan the Flames of Discontent,2004,
Borknagar,B09DJ94WZ7,"Vinyl,MP3 Music,Audio CD",35,4.9,Borknagar 25th Anniversary 2021,2021,
Pitchshifter,B00005KK59,"Audio CD,MP3 Music,Vinyl",35,4.9,Industrial,2001,
Incubus,B00000B3LR,"Audio CD,MP3 Music",71,4.8,Enjoy Incubus,,
Chiodos,B001G7EGEC,"Audio CD,MP3 Music,Vinyl",71,4.8,Bone Palace Ballet: Grand Coda,2008,
Mayhem,B098WDCYQ3,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",71,4.8,Wolf's Lair Abyss,2021,
,B00092QTKO,"Audio CD,MP3 Music",23,5,Fragile,,
Metal Massacre (Series),B09TBG9WC7,"Vinyl,Audio, Cassette",70,4.8,The New Heavy Metal Revue presents Metal Massacre,2022,
