artist,asin,media,review_count,star_rating,title,year
Ozzy Osbourne,B0000252SH,"Audio CD,MP3 Music,Vinyl,Audio, Cassette,MiniDisc",2086,4.8,No More Tears,1998
Black Sabbath,B001EOOQF6,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",2088,4.8,Mob Rules,2008
Led Zeppelin,B002B9TRES,"Audio CD,Paperback,Sheet music",1995,4.8,Led Zeppelin III,2011
Iron Maiden,B000006JPJ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1936,4.8,Seventh Son Of A Seventh Son,1995
Ozzy Osbourne,B002HHH3P4,"Audio CD,MP3 Music",1950,4.8,Essential Ozzy Osbourne 3.0,2009
Def Leppard,B000001DVD,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1948,4.8,High 'n' Dry,1992
Judas Priest,B00005K9LM,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1800,4.8,Defenders Of The Faith,2001
Queen,B001FES0IY,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",1793,4.8,A Day at the Races,2008
Iron Maiden,B000H7JD4A,"Audio CD,Audio CD",1822,4.8,A Matter Of Life And Death,2006
Queen,B000025KL4,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1793,4.8,Day at the Races,
Led Zeppelin,B000002I3D,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1765,4.8,The Song Remains The Same: Soundtrack From The Led Zeppelin Film,1999
Iron Maiden,B004KY0CLO,"Audio CD,MP3 Music,Audio CD,Vinyl,Audio, Cassette",1711,4.8,Fear of the Dark,
Iron Maiden,B00175G7E0,"Audio CD,MP3 Music,Vinyl",1589,4.8,Somewhere Back In Time - The Best Of 1980-1989,2008
Iron Maiden,B0019OW6KI,"Vinyl,MP3 Music,Audio CD",1589,4.8,Somewhere Back In Time,2008
Motörhead,B00024I0LU,"Audio CD,MP3 Music,Vinyl",1451,4.8,Ace Of Spades,2004
Ozzy Osbourne,B0000252YK,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1408,4.8,Ultimate Sin,2002
Judas Priest,B000BM7TZQ,DVD,743,4.8,Live Vengeance '82 (Pal/Region 0),", et al."
Judas Priest,B0000025F0,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",738,4.8,Hell Bent For Leather,1986
Judas Priest,B000EU1QA4,"UMD for PSP,DVD",743,4.8,Judas Priest - Live Vengeance 82 [UMD for PSP],
Iron Maiden,B0000251WC,"Audio CD,Vinyl,Audio, Cassette",697,4.8,Iron Maiden - Live After Death,1998
Overkill,B07LDNGRSQ,"Audio CD,MP3 Music,Vinyl",678,4.8,Wings Of War,2019
Mercyful Fate,B086PN1HMJ,"Vinyl,MP3 Music,Audio CD",678,4.8,Don't Break The Oath,2022
Judas Priest,B00005Y0S5,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",673,4.8,Priest... Live !,2000
Motörhead,B0002SG3QA,"Audio CD,MP3 Music,Vinyl",669,4.8,Orgasmatron,2008
Queen,B000VWQTWK,"Audio CD,MP3 Music",665,4.8,Queen Rock Montreal,2007
ビースト・イン・ブラック,B09QJ41WYT,"Audio CD,MP3 Music,Vinyl",657,4.8,From Hell With Love,2022
UFO,B00004NJJQ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",653,4.8,Phenomenon,2007
Iron Maiden,B000063CPL,"Audio CD,MP3 Music,Vinyl",637,4.8,Rock In Rio,2002
Judas Priest,B00005OM5J,"Audio CD,Vinyl",596,4.8,Killing Machine,2001
UFO,B00000JPYQ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",594,4.8,Strangers in the Night,1999
Motörhead,B0002SG3QK,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",582,4.8,Rock N Roll,2008
Motörhead,B00004T98B,"Audio CD,MP3 Music,Vinyl",572,4.8,We Are Motorhead,2000
Iron Maiden,B000GUK6XK,"Audio CD,Audio CD",1197,4.9,Live After Death,
Thin Lizzy,B0000074FJ,"Audio CD,Audio CD",1412,4.8,Live & Dangerous,1996
King Diamond,B086PLXRX4,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",379,4.9,Conspiracy,2022
Motörhead,B000A14OI8,"Audio CD,MP3 Music",136,4.9,BBC Live & in Session,2008
Thin Lizzy,3937406891,Audio CD,100,4.9,Vagabonds Kings Warriors,2011
Led Zeppelin,B000008U7J,"Audio CD,Vinyl,Audio, Cassette",95,4.9,Immigrant Song / Hey Hey What Can I Do,1992
Led Zeppelin,B000002J09,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",8874,4.8,Led Zeppelin IV aka ZOSO,1994
Led Zeppelin,B000002J01,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",6028,4.8,Led Zeppelin 1,1994
Black Sabbath,B000002KHH,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",5535,4.8,Paranoid,1990
Led Zeppelin,B000002JSN,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",5149,4.8,Physical Graffiti,1994
Black Sabbath,B000005RFH,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",4049,4.8,Black Sabbath,1998
Iron Maiden,B00004SV6S,"Audio CD,Vinyl,Audio, Cassette",1429,4.8,Brave New World,2000
Queen,B001FES0IE,"Vinyl,Audio CD",3863,4.8,A Night at the Opera,2008
Black Sabbath,B0023P1D8S,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",3616,4.8,Master of Reality Bonus,2009
Queen,B0002M5U88,Audio CD,3120,4.8,Queen Greatest Hits,2004
Iron Maiden,B0000251VZ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",3166,4.8,Powerslave enhanced eng,1998
Thin Lizzy,B000VFGQUC,"DVD,Audio CD",1412,4.8,Thin Lizzy: Live and Dangerous,
Judas Priest,B0000025CP,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1406,4.8,Stained Class,1986
,B00008FGG9,"VHS Tape,Audio CD",1412,4.8,Live & Dangerous [VHS],
,6302033098,"VHS Tape,Audio CD",1412,4.8,Thin Lizzy:Live & Dangerous [VHS],
Def Leppard,B0009299LU,Audio CD,1368,4.8,Rock Of Ages: The Definitive Collection,2005
Queen,B000000OAJ,"Audio CD,MP3 Music,Vinyl,Audio DVD,Audio, Cassette",1347,4.8,The Game,1991
Queen,B000000OF6,"Audio CD,Vinyl",3072,4.8,Queen: Greatest Hits I & II,1995
Deep Purple,B000002KHB,"Audio CD,MP3 Music,Vinyl,Audio DVD,Audio, Cassette",3035,4.8,Machine Head,1990
Iron Maiden,B0000251VS,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1338,4.8,Killers enhanced eng,1998
Ozzy Osbourne,B00000DS9H,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1330,4.8,NO REST FOR THE WICKED,1988
Judas Priest,B00005K9LL,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1194,4.8,Point Of Entry,2001
Black Sabbath,B001D2AYCI,"Audio CD,MP3 Music,Vinyl",1184,4.8,Paranoid,2009
Thin Lizzy,B000001F9E,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1161,4.8,Jailbreak,1990
Freddie Mercury,B001FES0J8,"Vinyl,MP3 Music,Audio CD",1088,4.8,Sheer Heart Attack,2008
Iron Maiden,B00008ET5E,"Vinyl,Audio CD,Audio, Cassette",1097,4.8,Somewhere in Time,1990
Judas Priest,B00005R62O,"Audio CD,Audio CD",1089,4.8,Sin After Sin,2001
Iron Maiden,B000GUK6XA,"Audio CD,Audio, Cassette",553,4.8,Powerslave,
Motörhead,B000GRTQWU,"Audio CD,MP3 Music,Vinyl",542,4.8,Kiss Of Death,2006
Saxon,B001Y8WAJQ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",526,4.8,Denim and Leather,2009
Queen,B001PWY4MC,"Vinyl,MP3 Music,Audio CD",515,4.8,Sheer Heart Attack [Vinyl],
Iron Maiden,B0017KVXSK,Vinyl,482,4.8,Somewhere Back in Time: The Best of 1980-1989,2008
Motörhead,B000024HF6,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",481,4.8,Sacrifice,2010
Motörhead,B0000072DT,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",484,4.8,Overnight Sensation,2010
Led Zeppelin,B000002IWP,Audio CD,473,4.8,The Complete Studio Recordings,1993
Motörhead,B001G5SDR0,"Audio CD,MP3 Music,Vinyl,Audio DVD",459,4.8,Overkill,2015
King Diamond,B086PRJM4D,"Vinyl,MP3 Music,Audio CD",455,4.8,Them,2022
Motörhead,B000294SFW,"Audio CD,MP3 Music,Vinyl",452,4.8,Inferno,2004
Iron Maiden,B0000251VP,Audio CD,409,4.8,Iron Maiden enhanced eng,1998
Motörhead,B00005NHO1,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",410,4.8,No Remorse,2001
Manowar,B000002INK,"Audio, Cassette,MP3 Music,Audio CD,Vinyl",396,4.8,Kings of Metal,1990
Def Leppard,B000B8IAP8,DVD,391,4.8,Def Leppard - Rock of Ages: Definitive Collection DVD,
Iron Maiden,B000A6NQNM,"Vinyl,MP3 Music,Audio CD",392,4.8,Death on the Road,2006
Bruce Dickinson,B0000AGQ5G,,4,2.7,Samson: Biceps of Steel,", et al."
Ozzy Osbourne,B000002B7O,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",2925,4.8,Diary of a Madman,1995
Iron Maiden,B000PXC5BY,"Audio Cassette,Audio CD",2886,4.8,Somewhere in Time,
Iron Maiden,B000008GVG,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",2841,4.8,Iron Maiden,
Def Leppard,B0027WNRIG,"Audio CD,Vinyl Bound",2784,4.8,Pyromania,2009
Black Sabbath,B001EOOQEM,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",2736,4.8,Heaven and Hell 2008,2008
Judas Priest,B0000630BT,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",2464,4.8,Painkiller,2002
Queen,B000000OAN,"Audio CD,MP3 Music,Vinyl,Audio DVD,Audio, Cassette",2535,4.8,A Night at the Opera,1991
Iron Maiden,B000GUK6WQ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",2464,4.8,Number of the Beast,
Led Zeppelin,B000002JSP,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",2413,4.8,In Through the Out Door,1994
Iron Maiden,B002EB2Q5A,"Audio, Cassette,MP3 Music,Audio CD,Vinyl",2426,4.8,Piece of Mind,
Judas Priest,B00005K9LN,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",2335,4.8,British Steel,2001
Def Leppard,B000001EHS,"Audio CD,Vinyl,Audio, Cassette",2368,4.8,Vault: Def Leppard Greatest Hits,1995
Led Zeppelin,B000002JSJ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",2272,4.8,Presence,1976
Black Sabbath,B000002KET,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",2215,4.8,Sabbath Bloody Sabbath,1990
Led Zeppelin,B00008EPRP,"Vinyl,Audio CD,Audio, Cassette",2129,4.8,Led Zeppelin,1990
Led Zeppelin,B00000EBLS,"Audio, Cassette,MP3 Music,Audio CD,Vinyl",2088,4.8,Led Zeppelin II,
Led Zeppelin,B00005NTRY,"Vinyl,MP3 Music,Audio CD",393,4.8,Houses of the Holy,2001
Saxon,B001Q2RXJ2,"Audio CD,Audio CD",388,4.8,Strong Arm of the Law,2009
Iron Maiden,B001W63DXC,"Audio CD,Vinyl",374,4.8,Flight 666 - The Original Soundtrack,2009
King Diamond,B086PMNBV9,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",359,4.8,The Eye,2022
Saxon,B00000JS1M,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",341,4.8,Power & the Glory,2007
Motörhead,B001G5SDRA,"Audio CD,MP3 Music,Vinyl",334,4.8,Bomber,2009
Black Sabbath,B001TKMAGW,Audio CD,326,4.8,Black Sabbath Bonus,2009
UFO,B000008LUK,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",295,4.8,Lights Out,1990
Motörhead,B00005NQIE,"Audio CD,Vinyl",287,4.8,Bomber,2001
Budgie,B00078SBK6,"Audio CD,Vinyl",277,4.8,Budgie,2007
Budgie,B0007LEAU8,"Audio CD,Vinyl",266,4.8,Never Turn Your Back on a Friend,2007
Motörhead,B001G5SDRU,"Audio CD,Vinyl",262,4.8,Ace Of Spades,2015
Iron Maiden,B0BG9298QW,Vinyl,262,4.8,The Number of the Beast / Beast Over Hammersmith 40th Anniversary Limited Deluxe,2022
Iron Maiden,B000063COZ,"Audio CD,Vinyl",208,4.8,Killers Enhanced,2002
UFO,B00003OO3O,"Audio CD,Audio CD",208,4.8,Force It,2007
Mercyful Fate,B087HJT9M5,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",206,4.8,The Beginning,2022
Queen,B0000AOV6I,"Audio CD,MP3 Music",1078,4.8,Live at Wembley Stadium,2003
Motörhead,B00024I0LA,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1057,4.8,Overkill,2004
Ozzy Osbourne,B000002B7Q,"Audio CD,Vinyl,Audio, Cassette",971,4.8,Speak of the Devil,1995
Ozzy Osbourne,B000002B7W,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",936,4.8,Tribute,1995
Iron Maiden,B0000251VW,"Audio CD,Vinyl,Audio, Cassette",883,4.8,Number of the Beast,1998
Judas Priest,B0000025H4,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",885,4.8,Unleashed In The East Live In Japan,1986
Ozzy Osbourne,B000002B3Q,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",873,4.8,Ozzmosis,1995
Motörhead,B001AVUAEO,"Audio CD,MP3 Music,Vinyl",844,4.8,Motorizer,2010
Motörhead,B00005NHO2,"Audio CD,Audio CD",821,4.8,Ace Of Spades,2001
Deep Purple,B0007ZEO4G,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",824,4.8,Burn Expanded 2005,2005
King Diamond,B086M2VZXL,"Vinyl,Audio CD,Audio, Cassette",811,4.8,Abigail,2022
Motörhead,B0012GMXLU,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",795,4.8,1916,2008
Ozzy Osbourne,B00000EI7H,"Audio Cassette,Paperback",774,4.8,NO MORE TEARS,1991
Motörhead,B0002SG3RO,"Audio CD,MP3 Music,Vinyl",770,4.8,No Sleep Til Hammersmith,2010
Judas Priest,B000EQ47TK,DVD,743,4.8,Live Vengeance '82,
Black Sabbath,B000NA77YO,"Audio CD,MP3 Music",743,4.8,The Dio Years,2007
Motorhead,B00005QJIW,"DVD,Audio CD",203,4.8,Motorhead - 25 & Alive: Boneshaker,
Black Sabbath,B0000DII8S,Audio CD,191,4.8,Black Box: The Complete Original Black Sabbath 1970-1978,2003
King Diamond,B086MJKZBZ,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",185,4.8,Fatal Portrait,2022
Electric Wizard,B00006GXG9,"Audio CD,MP3 Music,Vinyl",184,4.8,Come My Fanatics: Electric Wizard,2003
UFO,B0000061R7,"Audio CD,Vinyl,Audio, Cassette",181,4.8,Walk on Water,1998
Sabbat,B000M3455G,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",161,4.8,Dreamweaver,2007
Budgie,B00078SBKG,"Audio CD,Vinyl",156,4.8,In for the Kill,2007
Iron Maiden,B0000251WA,"Audio CD,MP3 Music",154,4.8,Live at Donnington,1998
Uriah Heep,B0000074PF,"Audio CD,Vinyl,Audio, Cassette",154,4.8,Salisbury,1998
Saxon,B000F5GKOU,"Audio CD,MP3 Music,Vinyl",127,4.8,Eagle Has Landed: Live,2007
Judas Priest,B0001ZDJ7U,Audio CD,126,4.8,Metalogy,2004
Ozzy Osbourne,B000002B80,"Audio CD,Vinyl,Audio, Cassette",123,4.8,Just Say Ozzy,1995
Motörhead,B0000255X6,"Audio CD,MP3 Music,Vinyl",123,4.8,Everything Louder Than Everyone Else: Live 1998,2010
Motörhead,B0000DGRA9,"Audio CD,Audio CD",124,4.8,Live At Brixton Academy this is different than Live at Brixton,2007
Saxon,B00001ZT6I,"Audio CD,Vinyl",115,4.8,Eagle Has Landed,2007
Saxon,B00006I62O,"Audio CD,MP3 Music,Vinyl",114,4.8,Heavy Metal Thunder,2002
Motörhead,B00005Y45O,"Audio CD,Vinyl",109,4.8,What's Words Worth - Recorded Live 1978,2002
Venom,B0000048CQ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",100,4.8,Prime Evil,1994
,B00023ARK8,Audio CD,99,4.8,Best of the B'Sides,
Omen,B000001CAU,"Audio CD,MP3 Music,Vinyl",83,4.8,Battle Cry,1996
Iron Maiden,B000LWYCTC,Vinyl,81,4.8,Women In Uniform,
Raven,B00004W5LP,"Audio CD,MP3 Music,Vinyl",79,4.8,All for One,2000
Saxon,B000025A9S,"Audio CD,Vinyl",77,4.8,Metalhead,2010
Raven,B004ER21QQ,"MP3 Music,Audio CD",76,4.8,rock until you drop LP,
Queen,B000024A70,"Audio CD,Vinyl,Audio, Cassette",8593,4.7,Queen - Greatest Hits,1994
Led Zeppelin,B000ZPPS0W,"DVD,MP3 Music,Audio CD,Vinyl,Blu-ray Audio",5418,4.7,Led Zeppelin: Celebration Day - The Inside Story [DVD],
Peter Clifton,B0012YYZYK,"Blu-ray,DVD,HD DVD",5030,4.7,Led Zeppelin - The Song Remains the Same [Blu-ray],", et al."
Robert Plant,B000UR9TPK,"Blu-ray,DVD,HD DVD",5030,4.7,Led Zeppelin - The Song Remains the Same,", et al."
Led Zeppelin,B000UR9TQE,"DVD,Blu-ray,HD DVD",5030,4.7,Led Zeppelin: The Song Remains the Same (Two Disc Special Edition),", et al."
Led Zeppelin,B000UR9TQO,"DVD,Blu-ray,HD DVD",5030,4.7,Led Zeppelin: The Song Remains the Same (Collector's Edition) [DVD],", et al."
Led Zeppelin,B000UR9TRS,"HD DVD,Blu-ray,DVD",5030,4.7,Led Zeppelin - The Song Remains the Same,
Ozzy Osbourne,B000002B7M,"Audio CD,Vinyl,Audio, Cassette",3257,4.7,Blizzard of Ozz,1995
Deep Purple,B000002KEV,"Audio CD,Audio CD",2713,4.7,Made in Japan,1990
Ozzy Osbourne,B00004YRI4,DVD,66,4.8,Ozzy Osbourne - Don't Blame Me: The Tales of Ozzy Osbourne,
Primal Fear,B000065TWT,"Audio CD,MP3 Music,Vinyl",66,4.8,Black Sun,
Deep Purple,B000005RQT,"Audio CD,Vinyl",2200,4.7,In Rock: Anniversary Edition,1998
Led Zeppelin,B000026C3T,"Audio CD,Vinyl,Audio, Cassette",2066,4.7,Remasters,2003
John Deacon,B000065TWQ,"DVD,Blu-ray,VHS Tape",2093,4.7,The Freddie Mercury Tribute Concert,", et al."
Motörhead,B000C4A20M,"Audio CD,MP3 Music",1923,4.7,Best of Motorhead,2005
Ozzy Osbourne,B000002B7S,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1890,4.7,Bark At the Moon,1995
Led Zeppelin,B000VLE3IS,"Audio CD,Vinyl",1849,4.7,Mothership,2007
Black Sabbath,B000002KFJ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1835,4.7,Sabotage,1990
Judas Priest,B0000025RR,"Audio, Cassette,MP3 Music,Audio CD,Vinyl",1819,4.7,Screaming for Vengeance,1987
Iron Maiden,B0000AOWV0,"Vinyl,MP3 Music,Audio CD,Audio DVD",1714,4.7,Dance Of Death (Picture Discs),
Led Zeppelin,B000002JSR,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1663,4.7,Coda,1994
Queen,B000000OBP,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1608,4.7,Queen - Greatest Hits,1992
The Cult,B00004STYJ,"Audio CD,Vinyl",1503,4.7,Pure Cult,2000
Iron Maiden,B0000251W5,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1476,4.7,No Prayer For The Dying enhanced eng,1998
Deep Purple,B00000JBFW,"Audio CD,MP3 Music,Vinyl",1359,4.7,Perfect Strangers,1999
Judas Priest,B00003TFN7,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1252,4.7,Sad Wings of Destiny,2000
Deep Purple,B000005RRP,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1212,4.7,Fireball: 25th Anniversary eng,1998
Def Leppard,B000001F7R,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1206,4.7,On Through The Night,1990
Uriah Heep,B0002ADY1A,"Audio CD,Audio CD",1158,4.7,Demons & Wizards,2004
Queen,B000000OAP,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",1016,4.7,Live Killers,1991
Deep Purple,B00004SWDU,Audio CD,1007,4.7,The Very Best of Deep Purple,2000
Black Sabbath,B002JIEYLW,"Audio CD,Vinyl,Audio, Cassette",957,4.7,Black Sabbath Vol 4,2009
Led Zeppelin,B00008OWZC,"Audio CD,MP3 Music,Vinyl,Audio DVD",957,4.7,How The West Was Won,2003
Motörhead,B000M4RCYG,"Audio CD,MP3 Music,Vinyl",876,4.7,Bastards,2007
Motörhead,B00005A9XZ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",819,4.7,Motörhead,2001
Def Leppard,B00035W09G,Audio CD,792,4.7,Best of Def Leppard,2005
Led Zeppelin,B000002J0B,"Audio CD,Audio CD",793,4.7,Houses Of The Holy,1994
Motörhead,B00005NQIH,"Audio CD,MP3 Music,Vinyl",774,4.7,Another Perfect Day,2001
Queen,B00004Z3AV,"Audio CD,Audio CD",760,4.7,The Platinum Collection: Greatest Hits I II and III,2001
Judas Priest,B0000630DK,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",723,4.7,Turbo,2002
Motörhead,B000006O1D,,2,4,Motorhead Today,1998
Led Zeppelin,B000002J1U,"Audio CD,Vinyl,Audio, Cassette",715,4.7,Led Zeppelin III,1994
Ozzy Osbourne,B00005QG9G,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",696,4.7,Down To Earth,2001
Uriah Heep,B0002ADY10,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",693,4.7,Look at Yourself,2005
,B00005N90N,"VHS Tape,DVD",693,4.7,Maiden England VHS,
Judas Priest,B00003TFN5,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",678,4.7,Rocka Rolla,2000
Black Sabbath,B002702OPU,"Audio CD,Vinyl,Audio, Cassette",668,4.7,Greatest Hits,2009
Led Zeppelin,B000002JEV,"Audio CD,Vinyl,Audio, Cassette",627,4.7,BBC Sessions,1997
Primal Fear,B000056AQG,"Audio CD,Vinyl",61,4.8,Nuclear Fire,2001
Black Sabbath,B001EOOQEW,"Audio CD,Audio CD",627,4.7,Live Evil,2008
Thin Lizzy,B00005LN6N,"Audio CD,MP3 Music,Vinyl",618,4.7,Black Rose,2001
Thin Lizzy,B0000074FN,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",611,4.7,Thunder & Lightning ger,1999
Motörhead,B0012GMXM4,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",595,4.7,March Or Die,2008
Motörhead,B000025TZL,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",595,4.7,March or Die,2010
Uriah Heep,B0002ADY0Q,"Audio CD,MP3 Music,Vinyl",589,4.7,Salisbury,2004
Thin Lizzy,B000001FTA,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",571,4.7,Bad Reputation,1990
Black Sabbath,B000C4A20C,"Audio CD,Vinyl",560,4.7,The Best of Black Sabbath,2007
Ozzy Osbourne,1573300411,"DVD,MP3 Music,Audio CD,Audio, Cassette",557,4.7,LIVE & LOUD,
Motörhead,B001G5SDRK,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",553,4.7,Iron Fist,2015
Venom,B00005V332,"Audio CD,MP3 Music,Vinyl",553,4.7,Black Metal,2008
Queen,B002NULL9E,"Audio CD,Vinyl",531,4.7,Absolute Queen,2010
Black Sabbath,B000007WP8,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",521,4.7,We Sold Our Soul For Rock 'N' Roll,2002
Deep Purple,B000024KRO,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",520,4.7,Purpendicular,1996
Iron Maiden,B000063CP6,Audio CD,509,4.7,The Number Of The Beast,2002
Thin Lizzy,B0000074FH,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",508,4.7,Johnny the Fox,2005
Saxon,B000005RTD,"Audio CD,MP3 Music,Vinyl",495,4.7,Wheels of Steel,1998
Black Sabbath,B0002XMF62,"Audio CD,Vinyl,Audio, Cassette",491,4.7,Eternal Idol,2007
Uriah Heep,B000006M7S,"Audio CD,Vinyl",59,4.8,Firefly,
Deep Purple,B000026KGA,Audio CD,464,4.7,Who Do We Think We Are,2000
Heaven & Hell,B000TSJVIU,"DVD,Audio CD",421,4.7,Heaven & Hell: Live from Radio City Music Hall [DVD],
Motörhead,B000005RQ2,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",420,4.7,Motörhead On Parole,2000
Venom,B00005V331,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",413,4.7,Welcome to Hell 2,2011
Thin Lizzy,B0000074FE,"Audio CD,MP3 Music,Vinyl",394,4.7,Chinatown,1998
Black Sabbath,B002JIEYLM,"Audio CD,Vinyl",390,4.7,Technical Ecstacy Dig,2009
Saxon,B000005RTQ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",387,4.7,Crusader,2007
Iron Maiden,B000006MG5,"Audio CD,Vinyl,Audio, Cassette",388,4.7,X Factor,1995
Ozzy Osbourne,B000068TOX,"DVD,VHS Tape",386,4.7,Ozzy Osbourne - Live at Budokan,
,B000068TRT,"VHS Tape,DVD",386,4.7,Ozzy Osbourne - Live at Budokan VHS,
Queen,B000000OBY,"Audio CD,Audio, Cassette",380,4.7,Classic Queen,1992
Queen,B000640XQQ,"Audio CD,MP3 Music,Vinyl",380,4.7,Queen on Fire: Live at the Bowl,2004
Black Sabbath,B00000DFTG,"Audio CD,Audio, Cassette",363,4.7,Reunion,1998
Motörhead,B00006419L,"Audio CD,MP3 Music,Vinyl",365,4.7,Hammered,2002
Motörhead,B000025IRG,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",366,4.7,Snake Bite Love,2010
Thin Lizzy,B0000074FF,"Audio CD,MP3 Music,Vinyl",352,4.7,Fighting,1996
Ozzy Osbourne,B000024VSJ,"Audio CD,MP3 Music,Audio, Cassette",351,4.7,Ozzman Cometh - The Best Of,1997
Uriah Heep,B0002ADXYI,"Audio CD,Vinyl",350,4.7,"Very 'Eavy, Very 'Umble",2004
Ozzy Osbourne,B0007OTWR6,"Audio CD,MP3 Music",349,4.7,Prince of Darkness,2005
Deep Purple,B0006841EM,"Audio CD,MP3 Music,Vinyl",344,4.7,Live in Stockholm 1970,2005
Black Sabbath,B00006F89V,"Audio CD,Vinyl",332,4.7,Past Lives,2002
Black Sabbath,B00001ZT6Z,"Audio CD,Vinyl,Audio, Cassette",328,4.7,Headless Cross,1998
Thin Lizzy,B000001FQ4,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",315,4.7,Nightlife,1990
Judas Priest,B000002960,"Audio CD,MP3 Music,Audio, Cassette",301,4.7,Metal Works '73-'93,1993
The Kinks,B000H309GU,"Audio CD,Vinyl",294,4.7,The Village Green Preservation Society,2008
Queen,B000000OAR,"Audio CD,Vinyl,Audio, Cassette",276,4.7,Live at Wembley '86,1992
Black Sabbath,B000000QFV,"Audio CD,Vinyl,Audio, Cassette",274,4.7,TYR,1990
Black Sabbath,B000E6EHHM,Audio CD,265,4.7,Greatest Hits 1970 - 1978,2006
Visions of Atlantis,B09TYTDDVB,"Audio CD,MP3 Music,Vinyl",240,4.7,Pirates,2022
Judas Priest,B000002AHN,Audio CD,234,4.7,The Best Of Judas Priest: Living After Midnight,1998
IRON MAIDEN,B00221U4JW,Audio CD,235,4.7,Flight 666,2009
